time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
129682, 31.096832, 0, 6.055806, 7.323648, 4.610432
129882, 27.615232, 0, 2.844542, 7.323648, 4.189616
131440, 27.799552, 0, 3.106686, 7.323648, 4.217912
132194, 28.061696, 0, 3.36883, 7.323648, 4.275584
132959, 30.683136, 0, 5.99027, 7.323648, 4.599824
133223, 32.505856, 0, 7.890814, 7.323648, 4.842312
133425, 26.427392, 0, 2.844542, 6.275072, 4.214504
133725, 28.913664, 0, 5.33491, 6.275072, 4.550256
133925, 32.903168, 0, 9.332606, 6.275072, 5.030384
134175, 28.3648, 0, 5.269374, 6.275072, 4.523664
134375, 31.080448, 0, 7.825278, 6.275072, 4.765904
134576, 29.896704, 0, 5.66259, 7.585792, 4.572944
134819, 27.56608, 0, 2.844542, 7.585792, 4.228792
135617, 29.986816, 0, 5.269374, 7.585792, 4.530896
135817, 27.62752, 0, 3.04115, 7.585792, 4.229952
136017, 33.513472, 0, 8.93939, 7.585792, 4.95144
136217, 32.403456, 0, 7.825278, 7.585792, 4.796312
136417, 29.605888, 0, 4.818814, 7.585792, 4.451656
136618, 29.134848, 0, 1.542014, 7.585792, 4.055344
136818, 30.785536, 0, 6.063998, 7.585792, 4.592664
137044, 32.149504, 0, 7.571326, 7.585792, 4.81308
137358, 33.25952, 0, 8.685438, 7.585792, 4.966944
137559, 31.895552, 0, 7.243646, 7.585792, 4.732768
137768, 26.222592, 0, 1.542014, 7.585792, 4.06588
137972, 28.827648, 0, 4.163454, 7.585792, 4.390168
138172, 31.571968, 0, 6.915966, 7.585792, 4.752
138386, 33.988608, 0, 9.406334, 7.585792, 5.06136
142204, 29.024256, 0, 4.22899, 7.585792, 4.402096
147697, 29.155328, 0, 4.360062, 7.585792, 4.445032
153376, 30.26944, 0, 5.474174, 7.585792, 4.5986
158869, 31.186944, 0, 6.391678, 7.585792, 4.730192
163131, 31.444992, 0, 6.719358, 7.585792, 4.795336
165082, 32.223232, 0, 7.571326, 7.585792, 4.919568
169319, 32.612352, 0, 8.030078, 7.585792, 4.99944
170087, 31.526912, 0, 7.964542, 6.537216, 4.824384
170334, 32.776192, 0, 9.209726, 6.537216, 4.993104
170921, 29.458432, 0, 6.326142, 6.537216, 4.63812
171138, 31.715328, 0, 2.721662, 6.537216, 4.208552
171416, 32.124928, 0, 5.932926, 6.537216, 4.625984
171617, 25.645056, 0, 2.787198, 6.537216, 4.21448
171818, 28.540928, 0, 5.408638, 6.537216, 4.565056
172019, 33.226752, 0, 9.668478, 6.537216, 5.074968
172224, 32.64512, 0, 4.097918, 6.537216, 4.41884
172432, 33.243136, 0, 9.209726, 6.537216, 5.025232
172936, 26.677248, 0, 3.639166, 6.537216, 4.342512
173692, 27.58656, 0, 4.425598, 6.537216, 4.459264
174363, 29.011968, 0, 5.86739, 6.537216, 4.650048
174658, 30.425088, 0, 7.112574, 6.537216, 4.818288
174864, 32.411648, 0, 8.882046, 6.537216, 5.04604
175128, 32.845824, 0, 1.673086, 7.585792, 4.122544
175329, 33.099776, 0, 3.704702, 7.585792, 4.38008
175718, 33.5872, 0, 4.88435, 7.585792, 4.540992
175924, 34.172928, 0, 8.16115, 7.585792, 4.939424
176283, 28.700672, 0, 1.542014, 6.537216, 4.089672
176499, 33.34144, 0, 4.360062, 7.585792, 4.426944
177448, 33.378304, 0, 4.491134, 7.585792, 4.465336
181161, 33.542144, 0, 5.736318, 7.585792, 4.63368
184892, 33.599488, 0, 5.998462, 7.585792, 4.6914
185370, 33.779712, 0, 7.374718, 7.585792, 4.87452
186715, 33.902592, 0, 8.226686, 7.585792, 4.99872
189957, 25.280512, 0, 1.542014, 6.537216, 4.112024
190969, 25.669632, 0, 1.93523, 6.537216, 4.184496
191363, 27.762688, 0, 4.032382, 6.537216, 4.449568
192019, 29.392896, 0, 5.736318, 6.537216, 4.669896
192437, 30.572544, 0, 6.915966, 6.537216, 4.831168
192637, 25.45664, 0, 2.721662, 6.537216, 4.228608
192999, 29.843456, 0, 6.653822, 6.537216, 4.701776
193203, 31.903744, 0, 4.22899, 6.537216, 4.405992
193405, 32.239616, 0, 6.981502, 6.537216, 4.745104
193613, 32.485376, 0, 8.685438, 6.537216, 4.991808
194230, 32.190464, 0, 2.459518, 6.537216, 4.202352
194432, 32.796672, 0, 7.636862, 6.537216, 4.816296
194872, 33.193984, 0, 9.668478, 6.537216, 5.051288
195208, 32.067584, 0, 3.704702, 6.537216, 4.347664
195409, 32.452608, 0, 6.915966, 6.537216, 4.73896
195611, 31.76448, 0, 2.656126, 6.537216, 4.263952
195811, 32.29696, 0, 7.17811, 6.537216, 4.803696
196039, 33.394688, 0, 2.26291, 7.585792, 4.217216
196240, 33.636352, 0, 4.163454, 7.585792, 4.460104
196439, 30.490624, 0, 5.801854, 7.585792, 4.597464
196776, 31.5392, 0, 6.915966, 7.585792, 4.750856
196981, 33.56672, 0, 5.343102, 7.585792, 4.545584
197195, 33.56672, 0, 8.095614, 7.585792, 4.88492
197399, 33.56672, 0, 2.328446, 7.585792, 4.202632
197619, 33.56672, 0, 5.343102, 7.585792, 4.597328
197824, 33.56672, 0, 8.48883, 7.585792, 4.98116
198034, 26.251264, 0, 1.60755, 7.585792, 4.143016
198417, 28.07808, 0, 3.442558, 7.585792, 4.378136
198617, 30.830592, 0, 6.19507, 7.585792, 4.71716
198817, 34.361344, 0, 2.328446, 7.585792, 4.2064
199018, 34.361344, 0, 3.442558, 7.585792, 4.360024
199218, 34.361344, 0, 6.326142, 7.585792, 4.713976
199435, 34.361344, 0, 8.357758, 7.585792, 4.99744
199635, 34.361344, 0, 9.078654, 7.585792, 5.107
199835, 34.361344, 0, 5.53971, 7.585792, 4.596
200050, 34.36544, 0, 8.423294, 7.585792, 4.976008
200362, 34.36544, 0, 2.066302, 7.585792, 4.206592
200874, 34.36544, 0, 3.114878, 7.585792, 4.352616
201074, 34.36544, 0, 6.457214, 7.585792, 4.758528
201285, 34.36544, 0, 8.882046, 7.585792, 5.060528
201666, 34.36544, 0, 9.14419, 7.585792, 5.117488
202379, 34.566144, 0, 9.930622, 7.585792, 5.09628
202580, 34.197504, 0, 3.114878, 7.585792, 4.300208
203189, 34.197504, 0, 3.770238, 7.585792, 4.402096
203389, 34.197504, 0, 8.750974, 7.585792, 4.993672
203632, 34.398208, 0, 3.114878, 7.585792, 4.329936
203832, 34.398208, 0, 7.112574, 7.585792, 4.810144
204032, 33.878016, 0, 9.209726, 7.585792, 5.055608
204380, 34.013184, 0, 9.340798, 7.585792, 5.094032
